,講義コード,講義名,担当者名
437,634808,ゼミナールⅣ,藤原 康弘
438,634809,ゼミナールⅣ,宮崎 新
439,634810,ゼミナールⅣ,冨岡 徹
440,634811,ゼミナールⅣ,豊田 周子
441,651107,教職入門,嶋口 裕基
442,651111,教育原論,嶋口 裕基
443,651116,教育心理学,伊藤 康児
444,651504,教育課程論,嶋口 裕基
445,651507,生徒・進路指導論,大嶽 さと子
446,652105,特別支援教育論,曽山 和彦
447,652118,特別活動と総合的な学習の時間の指導法,曽山 和彦
448,652119,教育情報論,平山 勉
449,652120,学校教育相談,曽山 和彦
450,654108,教育実習１,嶋口 裕基
451,654116,教育実習２,嶋口 裕基
452,654124,教育実習指導（事後）,嶋口 裕基
453,654508,教職実践演習(中・高),嶋口 裕基
454,654519,教育実習１,嶋口 裕基
455,654527,教育実習２,嶋口 裕基
456,654535,教育実習指導（事後）,嶋口 裕基
457,661502,博物館教育論,川合 剛
458,662102,博物館資料保存論,川瀬 基弘
459,662502,博物館展示論,尾坂 知江子
460,663004,博物館実習１,伊藤 俊一|岩井 眞實|大瀧 真俊|平山 勉|山中 雅子
461,663102,博物館資料論２,森 達也
462,663103,博物館情報論,平山 勉
463,663104,教育メディア環境論,平山 勉
464,664001,博物館実習２,平山 勉
465,663004,博物館実習１,"伊藤 俊一
岩井 眞實
大瀧 真俊
平山 勉
山中 雅子"
466,663102,博物館資料論２,森 達也
467,663103,博物館情報論,平山 勉
468,663104,教育メディア環境論,平山 勉
469,664001,博物館実習２,平山 勉
